profile_version,bank_hash,sequence_id,seed,validation_status,V00,V01,V10,V11,safe_policy_side_payoff,safe_policy_total_payoff,completion_margin,optimal_main_count,optimal_movie_count,optimal_side_count,required_B_min,required_M_min,required_B_plus_M_min,optimal_side_task_bundle,optimal_contribution_breakdown,task_appearance_counts,optimal_selection_counts,safe_selection_counts,completed_structured_bonuses
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,11,2026081011,certified,1934,1184,1124,440,192,6192,2008,60,20,20,1002,942,1752,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":27,""cumulative_b"":24,""fives"":51,""infinite_scroll"":32,""simple_a"":72,""simple_b"":80,""trio_a"":62,""trio_b"":52}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":1,""infinite_scroll"":0,""simple_a"":2,""simple_b"":1,""trio_a"":10,""trio_b"":6}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,12,2026081012,certified,1949,1130,1211,428,198,6198,1987,60,20,20,942,1023,1761,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":3,""simple_b"":1,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":36,""simple_b"":16,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":26,""fives"":41,""infinite_scroll"":32,""simple_a"":80,""simple_b"":76,""trio_a"":59,""trio_b"":62}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":3,""simple_b"":1,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":1,""infinite_scroll"":0,""simple_a"":3,""simple_b"":1,""trio_a"":6,""trio_b"":9}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,13,2026081013,certified,2044,1150,1326,440,144,6144,1818,60,20,20,1016,1192,1910,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":23,""cumulative_b"":28,""fives"":41,""infinite_scroll"":32,""simple_a"":84,""simple_b"":79,""trio_a"":60,""trio_b"":53}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":1,""cumulative_b"":0,""fives"":8,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":2,""trio_b"":5}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,14,2026081014,certified,1854,1178,1108,440,236,6236,2058,60,20,20,952,882,1628,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":25,""cumulative_b"":24,""fives"":46,""infinite_scroll"":32,""simple_a"":79,""simple_b"":84,""trio_a"":61,""trio_b"":49}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":6,""infinite_scroll"":0,""simple_a"":0,""simple_b"":5,""trio_a"":3,""trio_b"":6}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,15,2026081015,certified,1926,1176,1124,440,154,6154,1978,60,20,20,1032,980,1782,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":25,""cumulative_b"":24,""fives"":40,""infinite_scroll"":32,""simple_a"":84,""simple_b"":79,""trio_a"":63,""trio_b"":53}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":4,""infinite_scroll"":0,""simple_a"":0,""simple_b"":1,""trio_a"":4,""trio_b"":11}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,16,2026081016,certified,1905,1200,1157,440,200,6200,2000,60,20,20,1010,967,1715,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":21,""cumulative_b"":25,""fives"":40,""infinite_scroll"":32,""simple_a"":77,""simple_b"":82,""trio_a"":60,""trio_b"":63}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":1,""infinite_scroll"":0,""simple_a"":2,""simple_b"":3,""trio_a"":3,""trio_b"":11}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,17,2026081017,certified,1731,1194,971,440,208,6208,2014,60,20,20,996,773,1533,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":21,""fives"":39,""infinite_scroll"":32,""simple_a"":81,""simple_b"":81,""trio_a"":64,""trio_b"":58}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":7,""infinite_scroll"":0,""simple_a"":1,""simple_b"":2,""trio_a"":1,""trio_b"":9}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,18,2026081018,certified,2001,1194,1165,440,214,6214,2020,60,20,20,990,961,1797,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":25,""fives"":35,""infinite_scroll"":32,""simple_a"":79,""simple_b"":81,""trio_a"":66,""trio_b"":58}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":1,""cumulative_b"":0,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":5,""trio_a"":6,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,19,2026081019,certified,1933,1188,1165,440,190,6190,2002,60,20,20,1008,985,1753,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":23,""cumulative_b"":25,""fives"":46,""infinite_scroll"":32,""simple_a"":78,""simple_b"":80,""trio_a"":60,""trio_b"":56}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":4,""infinite_scroll"":0,""simple_a"":2,""simple_b"":2,""trio_a"":3,""trio_b"":9}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,20,2026081020,certified,1948,1202,1124,440,168,6168,1966,60,20,20,1044,966,1790,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":24,""fives"":46,""infinite_scroll"":32,""simple_a"":82,""simple_b"":70,""trio_a"":64,""trio_b"":56}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":4,""infinite_scroll"":0,""simple_a"":2,""simple_b"":1,""trio_a"":6,""trio_b"":7}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,21,2026081021,certified,2094,1184,1346,440,212,6212,1866,60,20,20,982,1144,1892,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":28,""fives"":43,""infinite_scroll"":32,""simple_a"":81,""simple_b"":85,""trio_a"":48,""trio_b"":59}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":7,""infinite_scroll"":0,""simple_a"":1,""simple_b"":2,""trio_a"":1,""trio_b"":9}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,22,2026081022,certified,1937,1188,1165,440,156,6156,1968,60,20,20,1042,1019,1791,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":25,""cumulative_b"":25,""fives"":41,""infinite_scroll"":32,""simple_a"":80,""simple_b"":80,""trio_a"":60,""trio_b"":57}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":2,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":3,""simple_b"":3,""trio_a"":4,""trio_b"":5}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,23,2026081023,certified,1839,1192,1057,440,172,6172,1980,60,20,20,1030,895,1677,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":22,""fives"":42,""infinite_scroll"":32,""simple_a"":81,""simple_b"":82,""trio_a"":60,""trio_b"":55}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":3,""simple_b"":3,""trio_a"":3,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,24,2026081024,certified,2106,1180,1264,440,192,6192,1928,60,20,20,998,1082,1924,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":25,""cumulative_b"":27,""fives"":35,""infinite_scroll"":32,""simple_a"":81,""simple_b"":83,""trio_a"":65,""trio_b"":52}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":0,""simple_b"":3,""trio_a"":1,""trio_b"":13}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,25,2026081025,certified,1981,1156,1211,440,180,6180,1969,60,20,20,986,1041,1811,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":26,""fives"":39,""infinite_scroll"":32,""simple_a"":88,""simple_b"":71,""trio_a"":63,""trio_b"":57}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":2,""infinite_scroll"":0,""simple_a"":3,""simple_b"":1,""trio_a"":6,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,26,2026081026,certified,1901,1152,1165,440,208,6208,2043,60,20,20,954,967,1703,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":25,""fives"":40,""infinite_scroll"":32,""simple_a"":82,""simple_b"":78,""trio_a"":62,""trio_b"":55}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":2,""infinite_scroll"":0,""simple_a"":3,""simple_b"":3,""trio_a"":3,""trio_b"":9}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,27,2026081027,certified,1991,1160,1211,440,204,6204,1993,60,20,20,966,1017,1797,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":27,""cumulative_b"":26,""fives"":37,""infinite_scroll"":32,""simple_a"":85,""simple_b"":76,""trio_a"":60,""trio_b"":57}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":2,""infinite_scroll"":0,""simple_a"":1,""simple_b"":2,""trio_a"":3,""trio_b"":12}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,28,2026081028,certified,2370,1164,1640,440,182,6182,1542,60,20,20,992,1468,2198,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":23,""cumulative_b"":32,""fives"":42,""infinite_scroll"":32,""simple_a"":75,""simple_b"":73,""trio_a"":64,""trio_b"":59}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":4,""infinite_scroll"":0,""simple_a"":3,""simple_b"":3,""trio_a"":4,""trio_b"":6}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,29,2026081029,certified,2137,1194,1211,440,218,6218,2007,60,20,20,986,1003,1929,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":26,""fives"":39,""infinite_scroll"":32,""simple_a"":87,""simple_b"":77,""trio_a"":56,""trio_b"":57}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":6,""infinite_scroll"":0,""simple_a"":2,""simple_b"":0,""trio_a"":3,""trio_b"":9}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,30,2026081030,certified,2074,1182,1274,440,216,6216,1942,60,20,20,976,1068,1868,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":27,""fives"":43,""infinite_scroll"":32,""simple_a"":75,""simple_b"":81,""trio_a"":64,""trio_b"":52}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":5,""infinite_scroll"":0,""simple_a"":2,""simple_b"":2,""trio_a"":1,""trio_b"":10}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,31,2026081031,certified,2087,1204,1211,440,180,6180,1969,60,20,20,1034,1041,1917,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":26,""cumulative_b"":26,""fives"":45,""infinite_scroll"":32,""simple_a"":77,""simple_b"":74,""trio_a"":60,""trio_b"":60}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":3,""infinite_scroll"":0,""simple_a"":1,""simple_b"":0,""trio_a"":6,""trio_b"":10}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,32,2026081032,certified,2153,1176,1423,440,170,6170,1747,60,20,20,1016,1263,1993,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":25,""cumulative_b"":29,""fives"":41,""infinite_scroll"":32,""simple_a"":80,""simple_b"":80,""trio_a"":58,""trio_b"":55}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":4,""infinite_scroll"":0,""simple_a"":0,""simple_b"":5,""trio_a"":3,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,33,2026081033,certified,2063,1206,1211,440,222,6222,2011,60,20,20,994,999,1851,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":24,""cumulative_b"":26,""fives"":42,""infinite_scroll"":32,""simple_a"":82,""simple_b"":79,""trio_a"":64,""trio_b"":51}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":6,""infinite_scroll"":0,""simple_a"":1,""simple_b"":1,""trio_a"":3,""trio_b"":9}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,34,2026081034,certified,2047,1214,1211,440,188,6188,1974,60,20,20,1036,1033,1869,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":23,""cumulative_b"":26,""fives"":40,""infinite_scroll"":32,""simple_a"":80,""simple_b"":85,""trio_a"":61,""trio_b"":53}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":1,""infinite_scroll"":0,""simple_a"":5,""simple_b"":0,""trio_a"":6,""trio_b"":8}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,35,2026081035,certified,2149,1164,1409,440,178,6178,1769,60,20,20,996,1241,1981,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":23,""cumulative_b"":29,""fives"":50,""infinite_scroll"":32,""simple_a"":75,""simple_b"":77,""trio_a"":58,""trio_b"":56}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":6,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":5,""trio_b"":5}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
certified-baseline-v4,4f586b7c14a03b23f752cfb261c493a5428a379f3c22d5d4ac8aa5c325bf4941,36,2026081036,certified,1850,1174,1088,440,206,6206,2032,60,20,20,978,892,1654,"{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":376,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":64,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":25,""cumulative_b"":23,""fives"":36,""infinite_scroll"":32,""simple_a"":75,""simple_b"":83,""trio_a"":69,""trio_b"":57}","{""cumulative_a"":0,""cumulative_b"":16,""fives"":0,""infinite_scroll"":0,""simple_a"":0,""simple_b"":4,""trio_a"":0,""trio_b"":0}","{""cumulative_a"":0,""cumulative_b"":0,""fives"":0,""infinite_scroll"":0,""simple_a"":3,""simple_b"":2,""trio_a"":4,""trio_b"":11}","{""fives"":0,""trio_a"":0,""trio_b"":0}"
